https://github.com/openmrs/openmrs-core,Java,1164,235515,32
https://github.com/WeBankFinTech/DataSphereStudio,Java,2445,261476,33
https://github.com/vespa-engine/vespa,Java,4190,297573,11
https://github.com/shopizer-ecommerce/shopizer,Java,2950,565843,10
